"","0.7_var","0.7_mean","0.3_var","0.3_mean","0_var","0_mean","-0.5_var","-0.5_mean","-0.9_var","-0.9_mean"
"0",2.24539562011663e-07,0.499977357373236,7.50017947566543e-08,0.500039959042031,4.71199519233119e-08,0.500032462911898,1.19026523732642e-07,0.500067276239865,5.17156020053062e-07,0.499840667464275
"1",3.19955941131098e-07,0.706326264355887,1.31104994390382e-07,0.732510244150126,7.45553934850071e-08,0.760163052575642,4.03176840577762e-07,0.841367756100293,1.24839967134583e-06,0.987372852647304
"2",5.17951433846746e-07,0.861239344630538,2.138080153284e-07,0.892618106810854,1.10658012419945e-07,0.921376603104833,3.08097145075421e-07,0.977450193518509,2.21200352436326e-06,0.999929100379294
"3",7.41524970959428e-07,0.948255410249558,1.47861448863979e-07,0.968592581778358,1.81055508554515e-07,0.983049778513111,3.64289275765022e-07,0.998711219429081,2.09067278345271e-06,1.00029924488378
"4",6.85991112982158e-07,0.985063700065001,2.88496276756601e-07,0.993429545672901,1.90607903711422e-07,0.997643407149653,4.16932385468464e-07,0.999988741334255,2.37612431378241e-06,0.999818700709819
