"","0.7_var","0.7_mean","0.3_var","0.3_mean","0_var","0_mean","-0.5_var","-0.5_mean","-0.9_var","-0.9_mean"
"0",2.51973204770374e-07,0.50008514608473,8.79517242453779e-08,0.500021067548092,5.46530349578499e-08,0.499996253966298,1.05174266972595e-07,0.500018644018946,6.67666221094412e-07,0.49996934484482
"1",3.90147032160076e-07,0.706216154669299,1.51412068609457e-07,0.732465134395117,9.37463539938685e-08,0.760274147447358,2.29823063297349e-07,0.841342788853629,1.27697904706007e-06,0.987307082403978
"2",6.47847636698792e-07,0.860872439454084,1.76722312073415e-07,0.892567851270439,1.28659723869576e-07,0.921341410545971,2.77040164820937e-07,0.97725691550246,1.76486109357966e-06,1.00019992926918
"3",5.66172422259715e-07,0.948076446553704,1.92523887759659e-07,0.968519948031043,1.35772204358095e-07,0.983053081224542,4.33796707068262e-07,0.998558480402744,2.01318917980862e-06,1.00009594811748
"4",7.87358410685369e-07,0.984937648354347,2.58188730802027e-07,0.993532972259642,1.84816144717493e-07,0.997600663495808,5.44331435876797e-07,0.999957540082881,2.31937564488727e-06,1.00028102481318
