"","Norm_Para_UB","Norm_Para_LB","Norm_NPar_UB","Norm_NPar_LB","t_Para_UB","t_Para_LB","t_NPar_UB","t_NPar_LB"
"31",0.428612892030225,0.202257237202895,0.43418312792199,0.213721151602168,0.142793855907168,-0.0974791646903412,0.120708110607622,-0.105648766940534
"32",0.427517509437747,0.212068861334102,0.426775577724192,0.210158721498561,0.126057706805635,-0.113885283788832,0.119951897483412,-0.0917023889089331
"33",0.440464128959674,0.207154662369589,0.446478649288557,0.214217321779074,0.134380171074126,-0.105473881056026,0.132748107352735,-0.107878152712791
"34",0.435375087455082,0.217477337114043,0.425191458876359,0.207342696513052,0.124927318348088,-0.10170484372325,0.120948320247175,-0.100970298097909
"35",0.428086074318192,0.209084232193518,0.436591136003851,0.223547396617112,0.126879823552949,-0.102321432897877,0.135639766453373,-0.0944667380717384
"36",0.441696250011676,0.211605056343537,0.433927392100149,0.214786387856825,0.128191594788121,-0.117073189132406,0.127921204384524,-0.105073663835761
"37",0.426141697270111,0.20422755263679,0.427676997224172,0.209412044760326,0.126399626373004,-0.102584732867519,0.129526710522901,-0.107486626203809
"38",0.441858973403522,0.214886739929058,0.43039095172523,0.212401914263527,0.121637795324095,-0.102119419787892,0.131133864129127,-0.0946044664936905
"39",0.43336660016885,0.212686100454501,0.431840369038325,0.213656970024612,0.12495748481945,-0.122193299599905,0.115962234941671,-0.101091577185471
"40",0.442403050858274,0.217885783919579,0.431108427860064,0.210242378659245,0.137286733687306,-0.106095734283775,0.130814768403723,-0.101509249632576
"41",0.437133370029146,0.211420546860977,0.434913929514345,0.210415125892167,0.144352506550725,-0.101751768179443,0.131050503609395,-0.102332325146949
"42",0.433176767999232,0.212496166175765,0.423788389962722,0.211920501632057,0.140945196900691,-0.103018672399381,0.117663521967218,-0.0980009984390867
"43",0.429774753608918,0.204032633020897,0.431199700628613,0.224111161480995,0.13621423788929,-0.114984464972042,0.119986344177359,-0.100545479052599
"44",0.437818677917888,0.213131130650356,0.425041413730586,0.202043888482078,0.121951326700603,-0.104701598335476,0.129718797020538,-0.0935685436935509
"45",0.442058444734759,0.209824835828966,0.43223636072991,0.217438562771006,0.128783759967112,-0.107203959675186,0.116719620121623,-0.0939421593102109
"46",0.428652872569614,0.216379098437861,0.426716421836449,0.203120912779513,0.118857352726322,-0.113157232887207,0.116438929018424,-0.100749322062538
"47",0.428955752427792,0.195632628558701,0.429565288896317,0.205264141442691,0.123109240782928,-0.0947849598889689,0.123129790951803,-0.102630402288239
"48",0.430208845370168,0.212129395221895,0.427868153429505,0.214692876134722,0.117707754038745,-0.0927628711549385,0.1187711544035,-0.115523061567164
"49",0.436853252458708,0.203774320050199,0.429171220188276,0.215568937093958,0.122569817325806,-0.0898441513395906,0.134501004019464,-0.106973600222878
"50",0.436314859927221,0.208142705412372,0.425482542877608,0.218183379861316,0.128330134536814,-0.0938316696457243,0.137350103656928,-0.0904301057250245
"51",0.432119465115121,0.217262760731556,0.435283552342473,0.216278004240703,0.122801768591604,-0.102023537448947,0.127054397732969,-0.10170602013528
"52",0.433490081794957,0.202249550091514,0.4287094768992,0.208709436356678,0.126733618317942,-0.111185002622183,0.129188543747484,-0.104489164294705
"53",0.422189833052778,0.209010243577571,0.444180153340451,0.21093432823937,0.138428631439294,-0.0927081308512662,0.123741212160523,-0.106855167287283
"54",0.433327433720941,0.225354255446844,0.417702320069052,0.205324644296654,0.123171262012406,-0.103717040915235,0.130471487107668,-0.0997916603002896
"55",0.434851321227318,0.205726730686171,0.4306645372067,0.21708395757839,0.125902438093872,-0.106961441133474,0.128768052717678,-0.120478246974961
"56",0.42650946417341,0.21267620580719,0.433936424823627,0.212640479596364,0.132443592475009,-0.1073406413158,0.132484456319133,-0.0994705339511294
"57",0.42729160622854,0.196529348297326,0.431782441329763,0.210374822435858,0.115823656532153,-0.101492732816847,0.132670349921602,-0.0904929117943646
"58",0.436860941814269,0.215731772018444,0.433557062150985,0.219140242063866,0.138869901146072,-0.110966538618119,0.121385178549102,-0.0955604285699652
"59",0.43175688270604,0.205283260662961,0.423454132165123,0.211320796569325,0.1279351028236,-0.0976167643814141,0.138750629989022,-0.0978529302891648
"60",0.426374832560148,0.193358681672264,0.440954411166821,0.209066384057146,0.120368221730872,-0.111051187690454,0.136989822712357,-0.0945694255745292
"61",0.430336043888786,0.215271327571284,0.443628377768021,0.216313463861309,0.12101077465646,-0.115752495632765,0.127600430437818,-0.0940043145741459
"62",0.429747037319696,0.216689731161757,0.426845866163363,0.222135447329905,0.12055487599986,-0.0994067192561537,0.124398977766749,-0.110775611589379
"63",0.436832439655576,0.212882879283947,0.428582123534991,0.208924104167077,0.129902812227661,-0.113058770705758,0.125015708778258,-0.0954576725268593
"64",0.427498280168672,0.194024358873624,0.429903379307445,0.209052892537625,0.133820501540615,-0.107089564963866,0.110679729324496,-0.102713910582378
"65",0.431741994742503,0.215199759182921,0.425461900561195,0.209673575128084,0.124263376409106,-0.11651915748996,0.119629705102316,-0.10868879300578
"66",0.426196846815952,0.215431883349904,0.421610475942406,0.206735097210847,0.124827941342113,-0.0980940654466222,0.126243678608632,-0.0952761814135568
"67",0.437880207777135,0.211131835810003,0.434148961611635,0.211916469545803,0.123848215701257,-0.0918489012721731,0.121448524920652,-0.115308798087504
"68",0.427916252679597,0.211953951122811,0.425670960174012,0.218055193749084,0.127578835196194,-0.100617972900573,0.11772103450664,-0.0904273187962918
"69",0.417410500096277,0.215684481190213,0.423790457451679,0.201531132212293,0.123762504587328,-0.101520333298796,0.131776787918847,-0.110422431684858
"70",0.422835891189885,0.214980260320621,0.438577857897867,0.213888963951587,0.12219162077945,-0.10525987308809,0.130330499809179,-0.108938205889926
"71",0.433605980241839,0.20434809361935,0.438329411115082,0.215407804266156,0.140286447605005,-0.0901305194669874,0.124660044989667,-0.099245603381125
"72",0.428265488823932,0.20109078860677,0.434605149787469,0.212763278357062,0.132411492324952,-0.108795989592379,0.123134117634727,-0.109614967616781
"73",0.428664877656861,0.211653771520885,0.438910156762535,0.212342605875066,0.132096253526273,-0.08840365079207,0.136811789677256,-0.0967080482449402
"74",0.424622621654825,0.220778530831877,0.430099921177697,0.221877702515837,0.112292541109957,-0.101305314539818,0.1101359955847,-0.103265691682136
"75",0.433634832130638,0.197580870400174,0.427611330780733,0.215035668863906,0.132385125018316,-0.0969626980413872,0.123603247980641,-0.094714325291222
"76",0.443807589513005,0.193723520348471,0.425862771541703,0.218739415601472,0.122192277183977,-0.106742371977377,0.121807802894436,-0.101815308243674
"77",0.428273301039617,0.211367873072718,0.433333277490926,0.217654446764351,0.118586203786596,-0.101721974555491,0.130350269762145,-0.10202141178562
"78",0.443572372529131,0.20771791860158,0.427915572675169,0.218664843056472,0.124504658586362,-0.0991170618134772,0.11881988125069,-0.108402998107866
"79",0.434670624818175,0.203150796534222,0.43787461864058,0.220511385903107,0.12739934681146,-0.110675347662778,0.124256438648719,-0.108771262599264
"80",0.429790916733265,0.197782838223721,0.4229804991575,0.215933583320046,0.126473517395242,-0.0928764370268073,0.121938772123463,-0.104443594572001
"81",0.434598719651181,0.205083299218644,0.437957608056224,0.204822022379104,0.122395752926642,-0.10602864386289,0.122441813272328,-0.0992733131471169
"82",0.42607867542629,0.219184578070095,0.432349203867179,0.20838050680451,0.126416038794417,-0.105374250793039,0.11888556419099,-0.0960687735138866
"83",0.435176431075841,0.217925492552206,0.437757964158027,0.214450589314771,0.109997277499864,-0.107479439564162,0.126445582822686,-0.104576558952092
"84",0.43698070577423,0.210886164871706,0.425319472087255,0.203520305032487,0.123274761676132,-0.0950855079025664,0.115677443329261,-0.0982569340287878
"85",0.445315033093311,0.199001697087128,0.431037289881602,0.204735170026668,0.13168279540563,-0.107261712460396,0.137517690231682,-0.0963680920584477
"86",0.43104925665152,0.213393640281798,0.433423466676672,0.20990394950411,0.127258895598874,-0.0946629058256043,0.133361282937065,-0.0941725089182599
"87",0.43736346334421,0.212347325395978,0.441296802105078,0.221060884885682,0.130466189463468,-0.0950732726223455,0.118824510236994,-0.107014524542286
"88",0.434273895187323,0.208158135105351,0.429300301443256,0.221573691492397,0.121527990204259,-0.09513222516557,0.132411410064864,-0.101830676043399
"89",0.427610560151709,0.21353769221278,0.427869387211559,0.207364191528154,0.141208347502568,-0.103759275481449,0.139797681415977,-0.0984766417014234
"90",0.434267202598351,0.205639890145562,0.428351426426877,0.226707404249203,0.12375018975168,-0.107198591386597,0.133605349369686,-0.0990866151157232
"91",0.433739317926032,0.214787991703167,0.436787985107687,0.219600220420609,0.129326678643545,-0.107362039913675,0.133896011120881,-0.106845213329897
"92",0.432405307758089,0.211490621227783,0.424786743080539,0.214644133146908,0.1267891544488,-0.101833260478963,0.118164236912304,-0.0959369189149985
"93",0.432160901038491,0.212195348314353,0.430984590098134,0.205619860039899,0.131546143945517,-0.0946692310322073,0.119455686861571,-0.104443194453964
"94",0.433905696110817,0.203107660385833,0.415494936462742,0.219465464749048,0.132973216710127,-0.106021286910867,0.136082679956627,-0.102924278198544
"95",0.433349261899485,0.213423466831866,0.434135413838939,0.21286022576512,0.128273736829056,-0.103121630202531,0.13482740751623,-0.104163200250178
"96",0.421885504963935,0.198552099514463,0.427274756707879,0.208341986278295,0.127890344106364,-0.103087843320257,0.132149888473861,-0.0884201181138938
"97",0.425260530884138,0.203696853228102,0.444667144512152,0.206908929169817,0.12356263532164,-0.0991390071821339,0.116038549014703,-0.0985725651759916
"98",0.426098681749887,0.207757361650482,0.424113106235907,0.211157045985493,0.128348663236484,-0.111063747953981,0.12730155298809,-0.103545931785079
"99",0.417942227452706,0.208647175726566,0.438680517841499,0.220471424097066,0.133753310509089,-0.102678319928428,0.124367961333841,-0.107103727667039
"100",0.44048894206229,0.213087216347558,0.435776266890451,0.209182970095562,0.127006085123224,-0.107567759153696,0.128720563725019,-0.0852420146298775
"101",0.437006928041891,0.217544609310121,0.427747771776855,0.213068817929502,0.123519871913608,-0.107347936561514,0.12474436722904,-0.101716479430224
"102",0.435851453310452,0.212713801114592,0.425052126106371,0.212462233632216,0.120272762499764,-0.10593749134567,0.131582307422378,-0.100163789551645
"103",0.437948205409335,0.216603049855427,0.423503133272656,0.210004892216219,0.13323595826441,-0.100222303321822,0.114373980804203,-0.0995645402507208
"104",0.431462003221591,0.21643232420552,0.425557682092981,0.226219891825841,0.123757328618184,-0.0954476216291283,0.119140536931786,-0.104932543266426
"105",0.437603840254924,0.213036549494916,0.427955972091441,0.209001520387454,0.138684179991914,-0.106600333062643,0.126295342741216,-0.103196736150413
"106",0.420215698985922,0.208877498801264,0.428296327267982,0.22452830678696,0.130119847703865,-0.101429988851199,0.123482269964715,-0.114719114173782
"107",0.442004511894852,0.224988669752536,0.444983059374965,0.210853274707915,0.136394533032267,-0.100836868316689,0.129677547611004,-0.0980252753985468
"108",0.426363757614751,0.211413008443604,0.431430002565215,0.226060736909163,0.134979411862544,-0.0936605994257464,0.122728775200029,-0.102747899273246
"109",0.424379051616147,0.202957248998776,0.433855784599254,0.21687213809485,0.135525176706255,-0.099623656936864,0.121819764822749,-0.109519107149547
"110",0.42335595122781,0.210593418722206,0.425619769193105,0.212282065248152,0.13033754178406,-0.102082298200242,0.126003912500421,-0.095165558300358
"111",0.443900002140157,0.213444392424412,0.427567148356122,0.224539713429847,0.125206832306914,-0.0994101524502347,0.124118137585963,-0.105435946144423
"112",0.427461219148844,0.207215287296939,0.42738584668278,0.21360826123022,0.132854833423717,-0.0933093989268532,0.140096768306258,-0.0935917815458033
"113",0.428880580077456,0.213942662140219,0.430807222382965,0.222488942806308,0.121941418002125,-0.106433388788922,0.124820252286163,-0.1086949167106
"114",0.433758943049576,0.221075175111301,0.427433584046019,0.20633569377197,0.127417882661014,-0.107874430838883,0.134005596723829,-0.103354400267693
"115",0.432734771064188,0.218747065344443,0.424559050871235,0.218843040344798,0.138031418302661,-0.108699826567539,0.116847916125427,-0.0963513239971716
"116",0.417688986181268,0.215302689649222,0.439961924635964,0.213425981587052,0.127381930980007,-0.103466964945429,0.129898063012,-0.102851009010544
"117",0.443091535407656,0.223168818873446,0.423974585147556,0.214894727748106,0.131680559081082,-0.101302371375533,0.12749524071893,-0.0902070305632337
"118",0.416239216786313,0.217306094720621,0.437823945168954,0.221301848722521,0.134142107233203,-0.1076214895761,0.123424339151865,-0.102671266670103
"119",0.426851697609389,0.209310438805483,0.440191108226008,0.198847638496941,0.132447185226543,-0.107725737169329,0.126224031656084,-0.104841919205708
"120",0.438701740118989,0.21350649448199,0.430497876576711,0.205954376500096,0.119771504323071,-0.0908784308903454,0.137186138359555,-0.101691185257364
"121",0.439188018542642,0.221340907618674,0.434463830613039,0.218076338610114,0.126861658210801,-0.103071062169589,0.118429904364259,-0.10109849600819
"122",0.439281051009126,0.206523400589009,0.436306696606776,0.199810531095706,0.119241281424067,-0.116446039656482,0.119462758442615,-0.106853055676705
"123",0.439768784766445,0.213296906903603,0.430087705909755,0.214232035328599,0.133862962989915,-0.097046262758501,0.115423467809257,-0.0971037357943928
"124",0.435046161883343,0.214697210945582,0.427903380925765,0.217018543031136,0.136661230328359,-0.105586047353626,0.123031755223076,-0.102235799872256
"125",0.436361406427474,0.207243672261379,0.418134717295179,0.214145417608483,0.123493693915595,-0.0998896387573994,0.12393854891363,-0.0966857801256502
"126",0.41635789052787,0.198297955020829,0.445283985806759,0.216033218371249,0.117297724144161,-0.105527079995233,0.124688428709194,-0.105028205975801
"127",0.430333727494237,0.207692645297046,0.437498203973442,0.21515536216862,0.136794322966964,-0.102502704856677,0.138499398172958,-0.0968801340455929
"128",0.440311389386858,0.213133612490008,0.433523834604358,0.220917175737743,0.133857482940364,-0.101851115371214,0.139771611691333,-0.0927398854984377
"129",0.423106182707206,0.21047965325192,0.419425427584488,0.21709518832664,0.119908986144071,-0.105331888333627,0.144182822366867,-0.0946658223844381
"130",0.438267430842863,0.213231954116228,0.426750291909767,0.216670850734907,0.125922389588682,-0.0985040429394701,0.120862915292554,-0.103820342250596
"131",0.433686663109631,0.215049976731482,0.435380172980528,0.21410841665657,0.141913130844125,-0.114273811418608,0.12298966721206,-0.0976446777213661
"132",0.428040397513438,0.213525032352463,0.42857137509357,0.204550313675006,0.125668449833681,-0.103862846986402,0.126701489664451,-0.11479782785034
"133",0.432906227584146,0.207193553426133,0.427850641063956,0.216049878443143,0.143502986415884,-0.101489153846885,0.125474529548724,-0.107876265077704
"134",0.425614919794543,0.208488457420252,0.422097530919327,0.218339040719091,0.129563226393307,-0.110391383605319,0.123731170074636,-0.105649024874785
"135",0.430087422932918,0.224591503284208,0.434641869759365,0.207146218106799,0.129144265788255,-0.0912331775262251,0.135949473233743,-0.0775692176740177
"136",0.434717533654476,0.207772586475071,0.435488138460199,0.218825930824842,0.130511224898611,-0.100252787491668,0.127430835528509,-0.109529923649818
"137",0.433607608605258,0.218361393505353,0.428676011079929,0.209325326858928,0.13852047599113,-0.108768254578899,0.123491404117595,-0.0990282319122924
"138",0.431763722055806,0.201020367626023,0.429129739653843,0.21110842068567,0.122929978901287,-0.0931192950059161,0.12145173808919,-0.0944837342203686
"139",0.434247293414326,0.193931802529995,0.427791499703908,0.224193873728344,0.127201355878747,-0.0994218144448621,0.118491989494226,-0.108326045805449
"140",0.428071030587654,0.211188898613338,0.42716967220131,0.210935532740303,0.132613384275389,-0.0980385693995268,0.129803376753985,-0.103608431635136
"141",0.420508825948233,0.206925956111397,0.42514289263724,0.218156301581294,0.130588629044633,-0.108594746294821,0.128740839518149,-0.111922919290568
"142",0.423202398393514,0.224431273379678,0.441774809419867,0.22237749466318,0.127116110370295,-0.0875188586329809,0.122029636647215,-0.0901943540369925
"143",0.432378136805526,0.211819544212238,0.441159242125406,0.204978287469005,0.131148100213339,-0.102839517497497,0.125348533958547,-0.103276088759547
"144",0.423353164984128,0.213058739504663,0.418965053738117,0.21324745948957,0.132587175083658,-0.0982062990397281,0.12356125626383,-0.0904958504169103
"145",0.433023568002065,0.200961456978824,0.422951071904091,0.21169803034264,0.118473998858845,-0.100276197210715,0.127517693803342,-0.0913383436797068
"146",0.434234592044333,0.224091922183615,0.43186827730934,0.212246050384713,0.125359967820766,-0.092745014688051,0.134995768569543,-0.101840199984081
"147",0.431093811778734,0.215909257443521,0.433923335699357,0.219857094227121,0.131569632448875,-0.100615620315125,0.123746273429002,-0.102869722005736
"148",0.419448458201164,0.206489103837235,0.425040302569264,0.214153882825647,0.12601884550384,-0.109238284592698,0.126721896807614,-0.106242222472193
"149",0.440628435897962,0.213943754756987,0.433326159169111,0.205576183318059,0.122728030542257,-0.105536726070339,0.120533006070133,-0.102328018772206
"150",0.444612710616023,0.192472242242758,0.426062217646467,0.204593018746969,0.114080117892087,-0.115864139651273,0.125510884209353,-0.101634623949405
"151",0.418156890268728,0.21019865371215,0.43174889017824,0.208574938818754,0.140565245574373,-0.106055902717938,0.118837291506986,-0.108656701284179
"152",0.428039264404756,0.213721584848309,0.43150655371854,0.204355751980924,0.13837887693826,-0.104837360739657,0.132402163301442,-0.105208000096157
"153",0.446884020354803,0.207463941385801,0.422979753441985,0.21424757999184,0.120399617614046,-0.0996742923198502,0.135549338964698,-0.103894454428437
"154",0.438575864572447,0.195852197637464,0.425200138368715,0.217130575564222,0.118576620098721,-0.097746416747462,0.126351655505145,-0.0939026336251516
"155",0.432019102519393,0.214274099764247,0.434477920723736,0.216591732713997,0.129962157246568,-0.0936469645878016,0.12390945896266,-0.0994310618667097
"156",0.42903766192249,0.219477439632422,0.432751660347444,0.213295892545149,0.113558468621621,-0.116337731905672,0.127091968047953,-0.104570506214691
"157",0.428391263680446,0.211244551547267,0.428178716991991,0.20980949812063,0.132076217579248,-0.0967123159181726,0.126284687688063,-0.116220827103876
"158",0.435466811359945,0.214692204913337,0.451288303598796,0.217435664601345,0.110193936345481,-0.105047128262061,0.112013667080391,-0.0943728019306188
"159",0.431940219756593,0.215695220850482,0.433023013458965,0.219336295540149,0.122347561634684,-0.106945087937821,0.129671135938935,-0.104161602247502
"160",0.432051280101582,0.204694458700693,0.425767642510777,0.209848573361868,0.122169859016545,-0.117123889409614,0.132072967047826,-0.0984134906957815
"161",0.422499140405375,0.208623644156194,0.439992774616002,0.207428153174323,0.130073067207481,-0.103686227199112,0.13268460993157,-0.0956260178801785
"162",0.42798184948437,0.215380061243912,0.430973605453901,0.20796163592631,0.127220228245948,-0.110251529088694,0.125532120151061,-0.10159922940927
"163",0.423091389372917,0.226696592291643,0.43507434673622,0.215295942952423,0.11979230779647,-0.099415985811483,0.130965888946237,-0.110767230800323
"164",0.438191165710202,0.216346364804219,0.430720493690802,0.210842549796362,0.146478504085137,-0.119459833113397,0.122403256548839,-0.100481514735835
"165",0.443110733356873,0.21160528444767,0.432575377135055,0.215633928628813,0.114848156332875,-0.11787189250008,0.140304527407699,-0.10404180488318
"166",0.423054638416779,0.207163675443271,0.429503346621052,0.21258755496314,0.126285122663459,-0.108137077822419,0.131723541683175,-0.0964073768827884
"167",0.445908531509372,0.217788123910322,0.432468016118171,0.220990328646864,0.136066972876196,-0.111739251739965,0.135624687232213,-0.0859061412539845
"168",0.421076097939513,0.207131427509648,0.423362850888236,0.208078902468485,0.136300914177106,-0.115566270719303,0.137510798660748,-0.0995885823566132
"169",0.437124437610827,0.206174755715509,0.428729864302298,0.213464066575736,0.122324016201358,-0.0938429730303258,0.121275819738782,-0.100176218210685
"170",0.437915755486429,0.198787022092876,0.429491008904187,0.217111183563407,0.125081056496644,-0.0998982148391793,0.113333468167754,-0.106297615932505
"171",0.426526398853515,0.213164194103442,0.44060597598082,0.218359930589977,0.126192042139996,-0.0985672265141981,0.130465951809838,-0.121072590525821
"172",0.422730075395936,0.205607548900725,0.420475296093432,0.220958760116521,0.131337730308567,-0.0912861573160935,0.134111016301184,-0.0993250894529683
"173",0.420424924712392,0.209468850975583,0.442720869470521,0.206502793149692,0.126760812366638,-0.0980107475297177,0.13466382831925,-0.104756985406405
"174",0.423013452314092,0.208634113603268,0.445031827442163,0.223028110156985,0.124850057246681,-0.118806428863147,0.130418767122446,-0.104364278437919
"175",0.426156355649379,0.205020986796487,0.43640509037166,0.20990151104726,0.121758154955177,-0.0879759672566775,0.120016628845154,-0.0947233999442768
"176",0.437944631209658,0.208538962491648,0.437645167957899,0.222588315495996,0.1272445027521,-0.0959425815842684,0.122044061430816,-0.104244443903232
"177",0.438270578601422,0.220527886548005,0.424144231820154,0.224565403293768,0.128424503657328,-0.109135888260078,0.125868204664698,-0.0986222445467914
"178",0.437568107375566,0.206882933535541,0.429182985528585,0.215119244506947,0.123642113032432,-0.0992577599789312,0.122292059790675,-0.101220743968951
"179",0.428846389014555,0.198411126100451,0.438736918497363,0.201800761234931,0.121577088240065,-0.102271634362906,0.123451436587205,-0.0938198508105953
"180",0.435399000670809,0.208642997235004,0.432042446948567,0.216114815764458,0.113779013383344,-0.0997732360187705,0.141450689424769,-0.100697181316605
"181",0.434685222424989,0.211308726296076,0.43186587747075,0.217151431686332,0.134108811611798,-0.110782125132855,0.149181642500114,-0.106797073447417
"182",0.435055805049108,0.206936494078457,0.433390745561869,0.211204229492262,0.126231580022415,-0.0989800939794582,0.123605366714987,-0.102602465541636
"183",0.441815511975182,0.210800205039777,0.436433532220843,0.218088244205893,0.130077563432429,-0.104602985931244,0.129049965436817,-0.100059538751169
"184",0.426995350318403,0.203668758821282,0.439057061298875,0.221995347562978,0.134800746848083,-0.111969065607734,0.11785599904212,-0.105034811666944
"185",0.439014758994369,0.219922162890588,0.437904483753977,0.220738080075482,0.131600606234381,-0.111047159451078,0.121150393938037,-0.103962167323001
"186",0.430324935529192,0.210962285724999,0.436267821984122,0.218021879149302,0.133029360678778,-0.101585717882651,0.13052570181031,-0.098541846753666
"187",0.443389968589396,0.220096214757867,0.429603133792015,0.210028594199074,0.132032551579511,-0.106959325643017,0.117903675325315,-0.104432352126993
"188",0.435003865999177,0.20557430915066,0.43987745748638,0.218861171087731,0.122642478778782,-0.114265327755361,0.134069815982992,-0.104065012502723
"189",0.433444723861562,0.20469074478993,0.435663426038888,0.216881311267203,0.127608730633389,-0.0973275490028692,0.12015875135491,-0.0997078320007806
"190",0.429517314670349,0.201883394501132,0.425783559572364,0.208305981264703,0.125517811137797,-0.139138712777607,0.120337630633631,-0.0928200775053095
"191",0.41886083855956,0.219590687661495,0.423121136249335,0.212834166455357,0.137830915491238,-0.0943111843523419,0.128183995428942,-0.10726159069492
"192",0.432510888578824,0.205589598835507,0.431717832501166,0.206908790740162,0.120688381701349,-0.101937309766532,0.115989646326268,-0.0999860364240936
"193",0.435262488887425,0.216762524742139,0.431115238205396,0.203902874187056,0.138464409422691,-0.0957913671770592,0.125673433605982,-0.102022437937264
"194",0.437421576851536,0.211349271945351,0.426932027670165,0.212037559270106,0.131245608097439,-0.105337880760846,0.11330485878079,-0.101294026019886
"195",0.428562025595368,0.194687426949024,0.431139447350233,0.214726430917298,0.125487598275166,-0.105642037561603,0.135347558341894,-0.112447036235646
"196",0.412223489736835,0.204943730304734,0.433126266897001,0.225110585359236,0.118025546471005,-0.0988548528258652,0.123529382506954,-0.106680077166531
"197",0.426989462089305,0.218385544223492,0.431062545722337,0.215202814427976,0.133682678227749,-0.0988369064137956,0.136618686311118,-0.108273360447555
"198",0.435015640076382,0.219066297606531,0.426328598456784,0.21454242219849,0.11090042958983,-0.11444956785706,0.135961829701664,-0.105314520117229
